text,rubric1,rubric2,rubric3,rubric4
"1. CONTRAPOSITION  
  1) Suppose x is rational.  
  2) There are integers m and n such that x = m/n and n ≠ 0.  
  3) Squaring gives x^2 = (m^2)/(n^2).  
  4) Since m^2 and n^2 are integers, x^2 is rational.",0,1,1,0
"1. Assume x is rational and write it as x = c/d, where c and d are integers, and d is non-zero.  
2. Calculating the square gives x^2 = (c^2)/(d^2).  
3. Both c^2 and d^2 are integers, therefore x^2 as a ratio is also rational.  
4. This implies if x^2 is not rational, then x is not rational either. However, in terms of contraposition, this means that if x is irrational, then x^2 is irrational.",0,1,1,0
"1. Assume x is a rational number.  
2. Then, x can be expressed as a fraction a/b, where a and b are integers and b ≠ 0.  
3. Squaring both sides, we have x^2 = (a/b)^2 = a^2/b^2.  
4. Since a^2 and b^2 are integers, x^2 is also rational.  
5. Therefore, if x is rational, x^2 is rational.",0,1,1,0
"CONTRAPOSITION

1) Assume that x is a rational number.

2) Then x can be expressed as x = a/b, where a and b are integers, b ≠ 0.

3) Thus, x POWER 2 = (a POWER 2) / (b POWER 2).

4) As both a POWER 2 and b POWER 2 are integers and b POWER 2 ≠ 0, we see x^2 is rational.

5) Therefore, we demonstrate that if x is rational, x POWER 2 is rational.",0,1,1,0
"1) Assume x is a rational number.  
2) Thus, x = m/n, where m and n are integers with n ≠ 0 and they have no common factors. [Definition of rational]
3) Then, x^2 = (m/n)^2 = m^2/n^2. [Squaring both sides]
4) Since m^2 and n^2 are integers, m^2/n^2 is a rational number. [Properties of integers]
5) So, x^2 is rational.",0,1,1,0
"1. CONTRAPOSITION  
1) Assume x is rational.  
2) Then x can be expressed as x=a/b, where a and b are integers and b≠0.  
3) Therefore, x^2 = (a/b)^2 = a^2/b^2, which is also the quotient of two integers.  
4) Thus, x^2 is rational.  
5) Conclude that if x is rational, then x^2 must also be rational.",0,1,1,0
"1. Suppose x is rational.

2. Let x = m/n where m and n are integers with n ≠ 0 and m and n have no common factors.

3. Then, x^2 = (m/n)^2 = (m^2/n^2).

4. Since m^2 and n^2 are integers, x^2 is a rational number.",0,1,1,0
"1. CONTRAPOSITION  
1) Assume x is rational.
2) It means x can be expressed as a/b where a and b are integers.
3) By squaring both sides, x^2 = (a/b)^2 = a^2/b^2.
4) Since a^2 and b^2 are integers, a^2/b^2 is also a rational number.
5) Therefore, x^2 is rational.
6) Conclude if x is irrational, then x^2 is irrational.",0,1,1,0
"1. Assuming x is a rational number.  
2. Therefore, we can express x as x = a/b .  
3. Then x^2 = (a/b)^2 = a^2/b^2.  
4. Hence, x^2 is rational.  
5. Thus, we conclude if x is rational, x^2 is rational.",0,1,1,0
"1. Assume x is a rational number.

2. Express x as a/b where a and b are integers, and b ≠ 0.

3. Calculate x^2 = (a/b)^2 = a^2/b^2.

4. Since a^2 and b^2 are integers, x^2 is also a rational number.",0,1,1,0
"1. CONTRAPOSITION

1) Begin by assuming x is rational.
2) Then x = c/d.
3) Following this, x^2 would be (c/d POWER 2).
4) Thus, x^2 results in the fraction c^2/d^2, indicating it is rational.",0,1,1,0
"- CONTRAPOSITION  
1) Assume x is rational  
2) Then, x = m/n, where m and n are integers  
3) Squaring gives x^2 = (m POWER 2)/(n POWER 2)  
4) Therefore, x^2 is rational",0,1,1,0
"1) x is rational [Assumption]
2) x can be written as a fraction a/b, where a and b are integers with no common factors [Rational definition]
3) When x is squared, x^2 equals (a^2)/(b^2) [Squaring the fraction]
4) Since a^2 and b^2 are integers, x^2 = a^2/b^2 is a ratio of integers [Fraction property]
5) Therefore, x^2 is rational [Rational definition]",0,1,1,0
"1. CONTRAPOSITION  
1) Assume x is rational  
2) x can be expressed as a/b where a and b are integers, and b ≠ 0  
3) x^2 = (a/b)^2 = a^2/b^2  
4) This means x^2 is rational",0,1,1,0
"1. CONTRAPOSITION  
1) Assume x is a rational number   
2) x = m/n, where m and n ≠ 0 are integers  
3) Now consider x^2 = (m/n)^2   
4) This results in x^2 = m^2/n^2, which is rational   
5) Thus, if x is rational, then x^2 is rational",0,1,1,0
"- 1. CONTRAPOSITION  
Assuming x is rational.  
2. Then x = n/d where n and d are integers.  
3. Squaring, we have x^2 = (n^2)/(d^2).  
4. This means x^2 is rational as n^2 and d^2 are also integers.  
5. Therefore x^2 must be rational if x is rational.",0,1,1,0
"1. SUPPOSE x is a rational number  
2. x = a/b for some integers a and b, with b ≠ 0  
3. Therefore, x^2 = a^2/b^2  
4. A square of integers is again an integer, so x^2 is a rational number  
5. Therefore, if x is rational, x^2 is rational",0,1,1,0
"1. CONTRAPOSITION  
1) Suppose x is rational  
2) x can be written as x = c/d, where c and d are integers  
3) Squaring, we have x^2 = (c/d)^2  
4) This gives x^2 = c^2/d^2, which can be expressed as a quotient of integers  
5) Therefore, x^2 is rational",0,1,1,0
"1. Using contraposition:  
2. Suppose x is rational.  
3. Then x can be written as p/q, where p and q are integers with q not zero.  
4. Therefore, x^2 = (p/q)^2 = p^2/q^2, which is rational since p^2 and q^2 are integers.  
5. So, x^2 is a rational number.  
6. Consequently, if x is irrational, then x^2 must be irrational.",0,1,1,0
"Assume the contrapositive: If x^2 is rational, then x is rational.  
1. If x is rational, it can be expressed as x = p/q where p and q are integers with q ≠ 0.  
2. Squaring the equation, we get x^2 = (p^2)/(q^2).  
3. Because p^2 and q^2 are integers and q^2 ≠ 0, x^2 is also rational.  
4. This shows the contrapositive: if x^2 is rational, then x must be rational.",0,1,1,0
"1) x is rational [Assume]
2) x = a/b, where a and b are integers with b ≠ 0 and no common factors [Definition]
3) Squaring gives x^2 = (a/b)^2 = a POWER 2 / b POWER 2
4) Introduce new variables: let a^2 = c and b^2 = d, which are both integers
5) Then x^2 = c/d, where d ≠ 0
6) Thus, x^2 is rational [Definition]",0,1,1,0
"If x^2 is rational then x is rational (contrapositive)

1. Assume x is rational: x = p/q, where p and q are integers without common factors [Definition of a rational number].

2. Compute x^2: x^2 = (p/q)^2 = p^2/q^2.

3. Since p^2 and q^2 are integers, x^2 is p^2/q^2 [Squaring a rational number gives a rational result].

4. Therefore, x^2 must be rational [Definition of a rational number].",0,1,1,0
"1. Assume x is rational.  
2. Then, x can be expressed as m/n where m and n are integers and n ≠ 0.  
3. Therefore, x^2 = (m/n)^2 = m^2/n^2.  
4. Since m^2 and n^2 are also integers, x^2 is a ratio of two integers.  
5. Thus, x^2 is rational.  
6. By concluding, if x is irrational, then x^2 is irrational.",0,1,1,0
"1. Assume x is rational.  
2. Then, x = m/n, where m and n are integers with n ≠ 0.  
3. Thus, x^2 = m^2/n^2, which means (m^2)/(n^2) is rational.  
4. Therefore, x^2 is rational since it can be represented as a fraction of integers.  
5. If we conclude by contraposition that if x is irrational, then x^2 is irrational.",0,1,1,0
"1. CONTRAPOSITION  
Assume: If x^2 is rational, then x is rational  
Let x be rational, so x = a/b, where a and b are integers and b ≠ 0.  
Then, x^2 = (a^2)/(b^2), implying x^2 is rational because it's a fraction of integers.  
Since x is rational and x^2 turns out to be rational, this concludes the contrapositive.",0,1,1,0
"1. Use contraposition to prove the statement.
2. Assume x is rational, meaning we have x = a/b, where a and b have no common factors.
3. Then, x^2 is (a^2)/(b^2).
4. (a^2)/(b^2) is rational since it is the square of the rational number x.
5. Therefore, if x is rational, x^2 is also rational.",0,1,1,0
