text,rubric1,rubric2,rubric3,rubric4
"1. CONTRAPOSITION  
To prove by contraposition, assume x is rational and show that x^2 is rational.  
1) Assume x is rational.  
2) Then, x can be expressed as p/q with p and q as integers, q ≠ 0. [Definition of rational]  
3) This gives us x^2 = (p^2)/(q^2).  
4) Since p^2 and q^2 are integers, it follows that x^2 is rational.",1,1,1,0
"1. CONTRAPOSITION  
To prove by contraposition, we show: if x is rational, then x^2 is rational.  
1) Assume x is rational.  
2) x can be expressed as a/b, where a and b are integers and b ≠ 0.  
3) Then x^2 = (a/b)² = a²/b².  
4) Since a² and b² are integers, x^2 is rational.  
5)",1,1,1,0
"1. CONTRAPOSITION  
Prove: If x is rational, then x squared is rational.  
1) Let x be a rational number.  
2) So, x = a/b for integers a and b, b ≠ 0.  
3) Calculating x^2 gives (a^2)/(b^2).  
4) a^2 and b^2 are integers, hence x^2 is rational.",1,1,1,0
"1) CONTRAPOSITION  
If x is rational, then x^2 is rational.  
2) Let x be a rational number, so x can be expressed as a/b where a and b are integers and b ≠ 0.  
3) Therefore, x^2 = (a/b)^2 = (a^2)/(b^2).  
4) Since a^2 and b^2 are integers, x^2 is a ratio of integers, so x^2 is rational.",1,1,1,0
"1. CONTRAPOSITION  
Show that if x is rational, then x^2 is also rational.  
1) Assume x is rational.  
2) Then x can be expressed as a/b, where a and b are integers, and b != 0.  
3) Squaring both sides gives x^2 = (a^2)/(b^2).  
4) Since a^2 and b^2 are integers, x^2 is rational.",1,1,1,0
"1. CONTRAPOSITION  
To prove: If x^2 is irrational, then x is irrational.  
By contraposition, prove: If x is rational, then x^2 is rational.  
1) Assume x is rational.  
2) x = a/b where a and b are integers, b ≠ 0.  
3) Squaring both sides: x^2 = (a/b)^2 = (a^2) / (b^2).  
4) Since a and b are integers, a^2 and b^2 are integers.  
5) Thus, x^2 = a^2 / b^2 is a ratio of integers.  
6) x^2 is rational.",1,1,1,0
"CONTRAPOSITION  
We need to prove: if x POWER 2 is irrational, then x is irrational.  
By contraposition, this means proving ""If x is rational, then x POWER 2 is rational"".  
1) Let x be a rational number, so x = m/n where m and n are integers with n not equal to 0.  
2) Squaring both sides gives x^2 = (m/n)^2 = m^2/n^2.  
3) Both m and n are integers, thus m^2 and n^2 are integers, with n^2 not equal to 0.  
4) Hence, m^2/n^2 is a rational number, which shows x^2 is rational.",1,1,1,0
"CONTRAPOSITION APPROACH:
Suppose x is rational, we must show that under this condition, x^2 is also rational.
1) Assume x is of the form p/q, where p and q are integers, q ≠ 0. [Premise]
2) This implies x^2 = (p/q)^2 = p^2/q^2. [Squaring]
3) Here, p^2 and q^2 are integers, ensuring that the expression is a ratio of integers. [Integer properties]
4) Therefore, x^2 is rational because it can be written as a ratio of integers. [Conclusion]",1,1,1,0
"1. CONTRAPOSITION: Prove that if x is a rational number, then x^2 is rational.
1) Assume x is rational. [Assumption]
2) Therefore, x = a/b where a and b are integers with b nonzero. [Definition]
3) x^2 = (a/b)^2 = (a^2)/(b^2). [Squaring]
4) As a^2 and b^2 are integers, x^2 is rational. [Conclusion]",1,1,1,0
"1. CONTRAPOSITION  
We need to prove: if x is rational, then x^2 is rational.  
1) Suppose x is rational.  
2) By definition, x = a/b, where a and b are integers and b ≠ 0.  
3) Squaring gives x^2 = (a/b)^2 = a^2/b^2.  
4) a^2 and b^2 remain integers, so x^2 is rational.  
5)",1,1,1,0
"Let's prove the statement using contraposition: if x is rational, then x^2 is rational.

1) Assume x is a rational number. [Assumption]

2) Thus, x can be expressed as a/b, where a and b are integers and b ≠ 0. [Definition of rational number]

3) Squaring both sides gives x^2 = (a^2)/(b^2).

4) Since a^2 and b^2 are integers, x^2 is expressed as a ratio of two integers. [Definition of rational number]

5) Therefore, x^2 is rational.",1,1,1,0
"- 1. CONTRAPOSITION  
We need to prove that if x is rational, then x^2 is also rational.  
1) Assume x is rational. [Premise]  
2) Then x can be expressed as a/b where a and b are integers and b≠0. [Definition of rational number]  
3) Then x^2 = (a/b)² = a²/b². [Squaring]  
4) Since a and b are integers, a² and b² are also integers, and b²≠0. [Integer properties]  
5) Thus, x^2 = a²/b² is a rational number. [Definition of rational number]",1,1,1,0
